customer_id;first_name;last_name;gender;DOB;job_id;wealth_segment;deceased_indicator;owns_car;address;postcode;state;country;property_valuation
3080;Dodi;Volker;Female;1958-10-06;386;High Net Worth;N;No;41205 Straubel Place;4305;QLD;Australia;4
3081;Emlyn;Maile;Male;1971-07-25;945;High Net Worth;N;Yes;52 Steensland Place;3910;VIC;Australia;8
3082;Cirillo;Duprey;Male;1997-03-28;54;Mass Customer;N;Yes;00183 Arapahoe Pass;4116;QLD;Australia;7
3083;Birgit;Dowers;Female;1971-10-17;22;Mass Customer;N;Yes;233 Toban Alley;2567;NSW;Australia;8
3084;Kaleb;Eslemont;Male;1959-07-16;385;Affluent Customer;N;Yes;5 Lotheville Parkway;2760;NSW;Australia;8
3085;Pieter;Gadesby;U;1978-01-21;940;Affluent Customer;N;No;7 Westridge Terrace;4504;QLD;Australia;7
3086;Gerry;Scatcher;Male;;946;High Net Worth;N;No;98978 Nevada Circle;3020;VIC;Australia;8
3087;Hilarius;Trenbey;Male;1986-04-02;35;Mass Customer;N;No;9503 Aberg Drive;3021;VIC;Australia;7
3088;Wood;Nathan;Male;1974-05-09;6;Affluent Customer;N;Yes;4 Bayside Place;4508;QLD;Australia;4
3089;Zared;Pinchback;Male;2000-02-24;665;Affluent Customer;N;Yes;06 Lighthouse Bay Pass;3042;VIC;Australia;9
3090;Guenevere;Treffry;Female;1964-12-06;227;Mass Customer;N;No;67241 Heath Way;2151;NSW;Australia;8
3091;Hallie;Blackden;Female;1995-08-13;38;Affluent Customer;N;Yes;65620 Michigan Way;3141;VIC;Australia;10
3092;Harwilll;Crimes;Male;1972-12-17;562;Affluent Customer;N;No;3075 Victoria Drive;2290;NSW;Australia;7
3093;Izak;Andreutti;Male;1992-04-01;657;High Net Worth;N;Yes;0 Stephen Lane;2170;NSW;Australia;5
3094;Joachim;;Male;1989-05-28;44;Mass Customer;N;Yes;148 Marcy Pass;4301;QLD;Australia;4
3095;Lulu;Cabane;Female;1998-10-11;947;High Net Worth;N;Yes;5406 Mockingbird Center;4870;QLD;Australia;7
3096;Alessandro;Casley;Male;1973-06-28;188;Mass Customer;N;No;07 Loeprich Junction;2101;NSW;Australia;11
3097;Tiff;Ovett;Female;1978-05-09;165;Affluent Customer;N;Yes;6 Kings Avenue;2135;NSW;Australia;12
3098;Shelli;Benitti;Female;1980-07-15;198;Mass Customer;N;No;9 John Wall Parkway;2323;NSW;Australia;6
3099;Peggy;Wrankling;Female;1996-11-26;6;Mass Customer;N;Yes;32304 Larry Road;4014;QLD;Australia;7
3100;Paxton;Lermit;Male;1954-02-09;472;Mass Customer;N;No;9 Dryden Crossing;4118;QLD;Australia;3
3101;Paquito;Maitland;Male;1987-08-27;19;High Net Worth;N;No;146 Dakota Pass;4017;QLD;Australia;7
3102;Shaylah;Hatchell;Female;1990-06-04;162;Affluent Customer;N;No;11171 Rigney Court;2770;NSW;Australia;6
3103;Diahann;Blundan;Female;1953-10-21;948;Mass Customer;N;No;2 Vidon Center;4818;QLD;Australia;3
3104;Bryn;Rycraft;Male;1994-11-30;879;Mass Customer;N;Yes;1742 Scott Center;4670;QLD;Australia;2
3105;Yetty;Conneely;Female;1965-10-14;644;Mass Customer;N;No;451 Luster Hill;2170;NSW;Australia;9
3106;Dell;Tremathick;Female;1989-06-03;7;Mass Customer;N;Yes;03287 Hallows Center;4305;QLD;Australia;3
3107;Trip;Ahmed;Male;1960-08-15;642;High Net Worth;N;No;7208 Old Gate Avenue;2112;NSW;Australia;11
3108;Jeralee;Domleo;Female;1967-10-01;949;Mass Customer;N;No;944 Becker Road;3162;VIC;Australia;11
3109;Fabien;Iacapucci;Male;1958-06-23;87;Mass Customer;N;Yes;904 Doe Crossing Terrace;2194;NSW;Australia;7
3110;Maxwell;Blabber;Male;1994-02-11;286;Affluent Customer;N;Yes;7285 Waxwing Pass;2620;NSW;Australia;5
3111;Terri;Gornal;Male;1997-03-11;188;Mass Customer;N;Yes;3538 Bunting Hill;3805;VIC;Australia;7
3112;Wenonah;Lethabridge;Female;2001-04-22;307;High Net Worth;N;Yes;979 Victoria Junction;3156;VIC;Australia;8
3113;Judah;Prime;Male;1969-12-06;880;Mass Customer;N;Yes;073 Fremont Alley;3805;VIC;Australia;7
3114;Rip;Spiers;Male;1974-09-05;771;Mass Customer;N;Yes;81183 Maple Wood Plaza;4152;QLD;Australia;8
3115;Correy;Loynes;Male;1981-02-26;12;Mass Customer;N;No;6620 Elmside Drive;4118;QLD;Australia;9
3116;Nisse;Marriage;Female;1978-06-29;69;Mass Customer;N;No;4 Shopko Circle;2196;NSW;Australia;5
3117;Cleveland;Coxon;Male;1995-06-11;125;Affluent Customer;N;Yes;969 Sycamore Point;2304;NSW;Australia;7
3118;Earle;Frisby;Male;1993-01-22;74;High Net Worth;N;No;96073 Erie Place;2763;NSW;Australia;9
3119;Lauree;O'Donnell;Female;1960-01-11;22;High Net Worth;N;No;6915 Nobel Crossing;2195;NSW;Australia;6
3120;Mahmoud;Batterbee;Male;1979-02-04;172;Mass Customer;N;Yes;32 Elmside Point;2560;NSW;Australia;6
3121;Cthrine;Orans;Female;1959-05-11;519;Mass Customer;N;No;54294 Hovde Court;2500;NSW;Australia;8
3122;Tina;Riggulsford;Female;1980-08-17;54;High Net Worth;N;Yes;98 Grover Street;3048;VIC;Australia;5
3123;Anastasie;Le Grand;Female;1976-08-17;198;High Net Worth;N;No;4753 Sheridan Center;3048;VIC;Australia;6
3124;Krystyna;Scarasbrick;Female;1981-02-03;201;High Net Worth;N;Yes;6958 Knutson Pass;3620;VIC;Australia;1
3125;Bondon;Deeley;Male;1978-08-21;35;High Net Worth;N;Yes;0 Stephen Park;4702;QLD;Australia;2
3126;Tucker;Lewsley;Male;1986-10-16;461;High Net Worth;N;No;3126 Bayside Hill;4503;QLD;Australia;4
3127;Betteanne;Alldread;Female;1971-01-31;26;Mass Customer;N;No;98202 Holmberg Way;3149;VIC;Australia;10
3128;Leola;Mandrier;Female;1965-06-26;19;High Net Worth;N;Yes;33794 Sommers Crossing;2502;NSW;Australia;6
3129;Krissy;Robard;Female;1955-09-25;725;High Net Worth;N;Yes;21 2nd Pass;2566;NSW;Australia;8
3130;Sybilla;O' Markey;Female;1971-01-25;740;Mass Customer;N;No;981 Kinsman Crossing;2880;NSW;Australia;1
3131;Nicko;Artois;Male;1999-02-24;6;Affluent Customer;N;Yes;1617 Harper Parkway;2096;NSW;Australia;10
3132;Eda;MacCheyne;Female;1975-04-15;200;Mass Customer;N;Yes;73907 Fallview Point;2250;NSW;Australia;7
3133;Pierette;Roseman;Female;1999-05-10;76;Mass Customer;N;No;99 Linden Trail;3195;VIC;Australia;8
3134;Titus;Worsall;Male;1995-01-20;54;Mass Customer;N;No;409 Bobwhite Road;2226;NSW;Australia;10
3135;Leonardo;Brennon;Male;1962-01-14;385;Mass Customer;N;No;24712 Hazelcrest Lane;3024;VIC;Australia;7
3136;Cathlene;;Female;1998-08-25;92;Mass Customer;N;Yes;3 Canary Center;2040;NSW;Australia;10
3137;Wait;Pardey;Male;1993-03-13;950;Mass Customer;N;No;5310 Mosinee Crossing;4151;QLD;Australia;9
3138;Pail;De Blasi;Male;1971-02-19;49;Mass Customer;N;Yes;13 Basil Lane;2036;NSW;Australia;9
3139;Britt;Muddimer;Female;1973-06-13;49;High Net Worth;N;Yes;332 Summerview Park;3000;VIC;Australia;8
3140;Esmaria;Kiernan;Female;1985-06-11;30;High Net Worth;N;No;7435 Monument Road;3807;VIC;Australia;9
3141;Hubert;Kliner;Male;1995-11-04;671;Mass Customer;N;Yes;3 Cody Trail;2010;NSW;Australia;7
3142;Corabelle;Streatfeild;Female;1992-08-04;170;Mass Customer;N;No;07084 Mallory Center;2428;NSW;Australia;5
3143;Ringo;Everson;Male;1996-10-24;229;Mass Customer;N;No;502 John Wall Pass;3199;VIC;Australia;7
3144;Gar;Barnewille;Male;1978-10-29;118;Mass Customer;N;Yes;90880 Donald Lane;2519;NSW;Australia;9
3145;Fredrika;Kleinmintz;Female;1978-06-17;49;High Net Worth;N;Yes;48007 Lakewood Hill;3141;VIC;Australia;10
3146;Bonnee;Farley;Female;1978-01-28;323;Mass Customer;N;No;039 Havey Alley;2220;NSW;Australia;9
3147;Berky;Degoix;Male;1976-10-02;6;Affluent Customer;N;Yes;32798 Melby Center;4055;QLD;Australia;8
3148;Caprice;Pack;Female;1974-10-09;791;High Net Worth;N;Yes;0250 Onsgard Center;4034;QLD;Australia;7
3149;Morissa;Wolfendell;Female;1980-09-03;345;Affluent Customer;N;Yes;121 Anniversary Lane;2200;NSW;Australia;9
3150;Thorn;Choffin;U;1991-10-07;145;Mass Customer;N;No;0 Warrior Alley;2021;NSW;Australia;10
3151;Lettie;McGenis;Female;;398;Affluent Customer;N;Yes;5323 Chive Avenue;2486;NSW;Australia;7
3152;Hannis;Jakubovits;Female;1999-06-07;119;High Net Worth;N;Yes;63663 Darwin Crossing;2565;NSW;Australia;10
3153;Angil;Ellesmere;Female;1973-12-30;107;High Net Worth;N;No;16 Hansons Hill;2454;NSW;Australia;7
3154;Tiphani;Fritz;Female;1957-11-21;454;Mass Customer;N;Yes;64 Quincy Alley;4170;QLD;Australia;9
3155;Bearnard;Letixier;Male;1976-12-25;951;Affluent Customer;N;Yes;541 Ramsey Alley;3201;VIC;Australia;7
3156;Hurlee;Fasson;Male;1976-09-28;7;Mass Customer;N;No;9890 Macpherson Drive;2224;NSW;Australia;10
3157;Korey;Lansbury;Male;1997-07-19;6;Mass Customer;N;Yes;40 Erie Plaza;3138;VIC;Australia;9
3158;Jesus;MacShirie;Male;1970-05-02;952;Mass Customer;N;Yes;8 Clarendon Circle;2121;NSW;Australia;11
3159;Eadmund;Braycotton;Male;1967-02-01;7;Affluent Customer;N;No;55152 Delaware Park;2151;NSW;Australia;10
3160;Cindie;Naldrett;Female;1978-07-03;953;Mass Customer;N;No;09 Mitchell Terrace;2166;NSW;Australia;9
3161;Deanne;Delacour;Female;1977-02-16;7;Mass Customer;N;Yes;49956 Hovde Crossing;2745;NSW;Australia;9
3162;Irvine;Mc Mechan;Male;1978-02-24;954;Mass Customer;N;Yes;1 Glacier Hill Parkway;2017;NSW;Australia;8
3163;Hortensia;Rainger;Female;1968-06-01;420;Affluent Customer;N;No;4527 Farmco Place;3155;VIC;Australia;8
3164;Vyky;Coppen;Female;1986-01-14;509;Mass Customer;N;Yes;88 Rutledge Crossing;4215;QLD;Australia;7
3165;Bronson;Plowman;Male;1975-05-18;567;Affluent Customer;N;Yes;398 Butternut Place;3027;VIC;Australia;7
3166;Vernor;Stedall;Male;1955-05-11;35;Mass Customer;N;No;13 Marcy Alley;3138;VIC;Australia;8
3167;Johan;Dudderidge;Male;1995-01-20;460;Mass Customer;N;No;62 John Wall Lane;2326;NSW;Australia;1
3168;Maxim;Chavrin;Male;1976-02-16;383;Affluent Customer;N;No;2346 Dawn Terrace;4655;QLD;Australia;3
3169;Bethanne;Kytter;Female;1964-01-12;955;Mass Customer;N;Yes;8 Erie Center;3690;VIC;Australia;2
3170;Leif;;Male;1968-01-26;956;Mass Customer;N;No;040 Brown Trail;2040;NSW;Australia;12
3171;Marje;Kennewell;Female;1967-05-23;224;Affluent Customer;N;Yes;94850 Moland Street;3072;VIC;Australia;9
3172;Angelo;;Male;1961-12-17;6;Affluent Customer;N;No;3 Tomscot Place;3756;VIC;Australia;4
3173;Odele;Blackmore;Female;2001-10-10;373;Mass Customer;N;Yes;06 Kipling Circle;2085;NSW;Australia;10
3174;Alphard;Cradduck;Male;1976-11-16;234;Affluent Customer;N;No;9632 Katie Avenue;4161;QLD;Australia;7
3175;Rafe;Antoniak;Male;1984-12-30;862;Mass Customer;N;No;390 Wayridge Plaza;2756;NSW;Australia;9
3176;Titos;Scanes;Male;1977-12-04;53;Affluent Customer;N;No;55 Gateway Trail;2147;NSW;Australia;9
3177;Gan;Marrion;Male;1978-05-07;606;Affluent Customer;N;No;26 Randy Road;2642;NSW;Australia;2
3178;Jarid;Redwood;Male;1971-09-28;532;Mass Customer;N;Yes;31435 Surrey Court;2074;NSW;Australia;11
3179;Gage;;Male;1979-11-04;37;Affluent Customer;N;Yes;9200 Continental Center;3165;VIC;Australia;10
3180;Ferd;Chominski;Male;1974-06-14;500;Mass Customer;N;Yes;696 Harbort Junction;2196;NSW;Australia;10
3181;Catherina;Hammel;Female;1976-09-29;792;High Net Worth;N;No;71 Hayes Circle;2320;NSW;Australia;7
3182;Craig;Phethean;Male;1967-10-03;7;Affluent Customer;N;No;6 Michigan Park;3173;VIC;Australia;9
3183;Marlee;Brundle;Female;1974-06-19;152;Mass Customer;N;No;6735 Katie Way;2150;NSW;Australia;7
3184;Duky;Crichley;Male;1976-11-08;79;Affluent Customer;N;Yes;7 Kingsford Parkway;3085;VIC;Australia;9
3185;Rora;Warre;Female;1956-01-18;42;Mass Customer;N;No;69 Huxley Lane;4205;QLD;Australia;3
3186;Samuele;Roycroft;Male;1997-05-09;22;Mass Customer;N;Yes;10 Hauk Point;3936;VIC;Australia;9
3187;Boyd;;Male;1974-05-12;10;Mass Customer;N;Yes;1 Jenifer Court;4280;QLD;Australia;4
3188;Abbott;Knaggs;Male;1999-07-07;165;Mass Customer;N;No;2 Gateway Drive;3995;VIC;Australia;2
3189;Lizabeth;Carswell;Female;1963-03-01;625;Mass Customer;N;No;081 Oakridge Street;2519;NSW;Australia;10
3190;Bobbette;Amps;Female;1985-02-05;22;Affluent Customer;N;No;40252 Springs Park;4870;QLD;Australia;9
3191;Illa;Klemenz;Female;1959-07-08;281;Affluent Customer;N;Yes;6590 Fremont Avenue;2077;NSW;Australia;8
3192;Augusta;Henryson;Female;1968-09-18;957;High Net Worth;N;Yes;972 Lake View Terrace;3977;VIC;Australia;7
3193;Hakeem;Bernardinelli;Male;1978-07-04;460;High Net Worth;N;No;8 Havey Alley;2031;NSW;Australia;8
3194;Vickie;West;Female;1978-03-11;674;Mass Customer;N;No;05600 Lien Plaza;3796;VIC;Australia;8
3195;Teddi;Adcocks;Female;1981-03-30;171;Mass Customer;N;No;08 Roth Hill;4208;QLD;Australia;7
3196;Stern;Ilyenko;Male;1977-08-04;568;Mass Customer;N;No;842 Texas Crossing;4130;QLD;Australia;7
3197;Dur;Knappen;Male;1976-02-18;548;High Net Worth;N;No;020 Bartillon Park;2767;NSW;Australia;8
3198;Florry;Neasam;Female;1997-08-02;958;Mass Customer;N;Yes;778 7th Parkway;2071;NSW;Australia;9
3199;Marna;;Female;1969-08-31;31;Mass Customer;N;Yes;60595 Northport Court;4122;QLD;Australia;8
3200;Zed;Blanckley;Male;1995-11-03;142;Mass Customer;N;No;220 American Ash Road;4022;QLD;Australia;6
3201;Garry;Gadson;Male;2000-03-31;483;Mass Customer;N;Yes;378 Maple Pass;2153;NSW;Australia;10
3202;Swen;Merioth;Male;1994-09-10;959;Mass Customer;N;Yes;41141 Cascade Hill;2075;NSW;Australia;9
3203;Ibby;Beedon;Female;1985-02-05;290;Affluent Customer;N;Yes;66 Sunfield Road;2821;NSW;Australia;1
3204;Egan;Flockhart;Male;1994-11-26;404;Mass Customer;N;Yes;43 South Pass;3620;VIC;Australia;2
3205;Elbertine;Trewin;Female;1959-04-20;603;Mass Customer;N;No;182 Homewood Plaza;4053;QLD;Australia;7
3206;Anica;Halfhyde;Female;1995-03-23;109;Mass Customer;N;No;96 Hermina Terrace;3024;VIC;Australia;5
3207;Jeanne;O'Meara;Female;1987-08-29;22;Mass Customer;N;No;68486 Anderson Alley;3083;VIC;Australia;8
3208;Clarie;Markushkin;Female;1967-02-06;455;High Net Worth;N;No;4 Farragut Center;2065;NSW;Australia;12
3209;Stella;Abreheart;Female;1964-03-28;79;Affluent Customer;N;No;7858 Sauthoff Crossing;3079;VIC;Australia;11
3210;Betsy;Cosh;Female;1988-02-01;15;Mass Customer;N;No;050 Monterey Street;4869;QLD;Australia;3
3211;Corella;Bartomeu;Female;1993-06-12;87;High Net Worth;N;Yes;743 Karstens Point;2122;NSW;Australia;11
3212;Marcile;Vasiliev;Female;1981-01-15;416;Affluent Customer;N;No;26710 Express Trail;4390;QLD;Australia;7
3213;Cindelyn;Balas;Female;1971-09-26;260;Affluent Customer;N;Yes;17 Nevada Drive;2122;NSW;Australia;11
3214;Wolfgang;Raffles;Male;1993-01-21;892;Mass Customer;N;Yes;8200 Dapin Drive;4503;QLD;Australia;4
3215;Edgar;Ordish;Male;1976-09-28;350;Mass Customer;N;Yes;423 Mcbride Place;2477;NSW;Australia;7
3216;Lorena;Titterrell;Female;1998-05-08;813;Mass Customer;N;Yes;580 Blaine Center;2029;NSW;Australia;10
3217;Conny;Starbeck;Female;1968-03-12;674;Mass Customer;N;No;11 Crescent Oaks Junction;4055;QLD;Australia;8
3218;Denyse;Scutts;Female;1976-02-12;453;Mass Customer;N;Yes;7198 Rowland Street;4030;QLD;Australia;9
3219;Hunt;Linn;Male;1998-01-06;153;Mass Customer;N;No;93723 Old Gate Hill;2021;NSW;Australia;9
3220;Brigid;Quigley;Female;1972-07-26;960;Affluent Customer;N;No;50506 Buhler Terrace;3083;VIC;Australia;8
3221;Caralie;Sellors;U;1959-09-25;177;High Net Worth;N;Yes;5 Iowa Road;2154;NSW;Australia;11
3222;Tiffi;Wortt;U;;961;Affluent Customer;N;No;97 Sunnyside Junction;3977;VIC;Australia;7
3223;Darell;Mulqueeny;Female;;962;Mass Customer;N;Yes;37363 Morning Park;3108;VIC;Australia;7
3224;Durante;Reddan;Male;1996-03-12;388;Affluent Customer;N;No;751 Cordelia Terrace;2880;NSW;Australia;1
3225;Andi;Whittet;Female;1980-06-19;963;Mass Customer;N;Yes;2 Del Sol Circle;3012;VIC;Australia;1
3226;Costa;Sharpin;Male;1973-03-29;539;Affluent Customer;N;No;864 Scoville Plaza;3029;VIC;Australia;5
3227;Margette;Donaghie;Female;1995-12-06;54;Affluent Customer;N;No;7 Bayside Point;3085;VIC;Australia;8
3228;Carrol;Gheorghie;Male;1964-08-16;35;Mass Customer;N;No;78258 Hanover Plaza;3070;VIC;Australia;10
3229;Calida;Clardge;Female;1964-10-18;200;High Net Worth;N;Yes;44 Service Alley;3023;VIC;Australia;7
3230;Cazzie;Gravell;Male;1970-02-14;294;Mass Customer;N;No;12 Quincy Lane;3141;VIC;Australia;8
3231;Rose;Milsom;Female;1976-05-29;22;Affluent Customer;N;Yes;322 Garrison Way;3169;VIC;Australia;9
3232;Xever;Feeley;Male;1993-10-10;957;Mass Customer;N;Yes;1 Roth Pass;3199;VIC;Australia;4
3233;Mata;Hoggan;Male;1959-01-06;891;Mass Customer;N;Yes;225 Dexter Crossing;2527;NSW;Australia;8
3234;Leif;Woolfall;Male;1987-04-15;389;Mass Customer;N;Yes;8 Rockefeller Lane;2306;NSW;Australia;4
3235;Edsel;Arguile;Male;1965-05-15;879;Affluent Customer;N;Yes;9 Dixon Crossing;3793;VIC;Australia;7
3236;Astrid;Sumnall;Female;1993-04-01;54;Mass Customer;N;Yes;3 Pepper Wood Point;2760;NSW;Australia;8
3237;Sauveur;Edmands;Male;1964-08-15;137;Mass Customer;N;No;7574 Onsgard Drive;4011;QLD;Australia;7
3238;Wendi;Hew;Female;1977-07-20;400;Mass Customer;N;No;683 Scoville Park;3168;VIC;Australia;8
3239;Ryon;Elsay;Male;1971-12-06;938;High Net Worth;N;No;11 Erie Hill;3915;VIC;Australia;7
3240;Milt;Erett;Male;1976-09-04;51;Mass Customer;N;Yes;655 Chive Pass;3083;VIC;Australia;9
3241;Lib;Schohier;Female;1979-10-29;840;Mass Customer;N;Yes;623 Carberry Way;2145;NSW;Australia;8
3242;Tim;Besset;Male;1958-03-07;387;Affluent Customer;N;Yes;9 Nevada Pass;4007;QLD;Australia;12
3243;Rosene;Bullar;Female;1973-05-19;964;Mass Customer;N;No;3897 Oxford Pass;3350;VIC;Australia;5
3244;Wainwright;Succamore;Male;1959-05-08;347;Mass Customer;N;No;9468 Vidon Way;3029;VIC;Australia;7
3245;Norene;Merle;Female;1959-03-27;965;High Net Worth;N;No;49 Surrey Pass;2325;NSW;Australia;4
3246;Bellanca;Raymond;Female;1968-05-20;36;Mass Customer;N;Yes;7 Holy Cross Lane;4300;QLD;Australia;5
3247;Alastair;Van der Beken;Male;1985-04-09;337;Mass Customer;N;Yes;11 Mifflin Junction;2193;NSW;Australia;10
3248;Cortney;Leet;Female;1957-05-15;406;Affluent Customer;N;No;21498 Springs Point;2089;NSW;Australia;12
3249;Hussein;Ticic;Male;1981-08-23;441;Mass Customer;N;Yes;888 Warrior Avenue;2170;NSW;Australia;8
3250;Cammie;Edridge;Female;1992-04-16;243;High Net Worth;N;Yes;50602 Katie Lane;4701;QLD;Australia;6
3251;Alexia;McTerrelly;Female;1976-08-27;752;High Net Worth;N;Yes;463 Merry Center;3128;VIC;Australia;10
3252;Bernadine;Shakeshaft;Female;1987-06-15;290;High Net Worth;N;Yes;7798 Westport Trail;4031;QLD;Australia;9
3253;Lissy;Paliser;Female;1990-02-10;125;High Net Worth;N;Yes;6416 Grover Street;2322;NSW;Australia;7
3254;Sutherlan;Truin;U;2001-05-22;966;Mass Customer;N;No;5 Stone Corner Parkway;2093;NSW;Australia;9
3255;Collen;Kew;Female;;967;High Net Worth;N;No;12357 Arapahoe Parkway;4740;QLD;Australia;3
3256;Travis;Hulatt;Male;1986-02-06;141;Affluent Customer;N;No;056 Petterle Drive;4075;QLD;Australia;4
3257;Hettie;Godden;Female;1980-05-07;5;Mass Customer;N;Yes;4591 Del Sol Court;2745;NSW;Australia;8
3258;Rabi;;Male;1978-12-10;200;Mass Customer;N;Yes;2558 Morningstar Center;4221;QLD;Australia;8
3259;Kelsy;Rao;Female;1953-11-04;745;High Net Worth;N;No;15566 Waxwing Place;2135;NSW;Australia;9
3260;Benedicto;Blumire;Male;1979-05-30;968;High Net Worth;N;No;8 Marquette Court;2204;NSW;Australia;11
3261;Maynord;L'Episcopi;Male;1975-01-30;11;Mass Customer;N;Yes;7 Pepper Wood Crossing;3038;VIC;Australia;8
3262;Quentin;Forte;Female;1959-10-14;969;Mass Customer;N;No;3 Myrtle Pass;2095;NSW;Australia;12
3263;Garret;Higginbottam;Male;1981-08-21;567;Affluent Customer;N;No;04449 Drewry Junction;2869;NSW;Australia;4
3264;Isaak;Higounet;Male;1978-08-19;7;Mass Customer;N;Yes;14860 Clove Drive;3175;VIC;Australia;5
3265;Lambert;Edser;Male;1967-06-02;172;High Net Worth;N;No;65973 Morrow Alley;2170;NSW;Australia;9
3266;Gerri;Prott;Male;1995-05-21;414;Mass Customer;N;Yes;54 Bonner Drive;3068;VIC;Australia;10
3267;Estelle;Sam;Female;1987-05-30;11;High Net Worth;N;Yes;563 Sundown Point;2226;NSW;Australia;10
3268;Kalvin;Paskin;Male;1986-05-31;387;Mass Customer;N;No;1 Toban Crossing;3616;VIC;Australia;3
3269;Tracey;Redsull;Male;1994-12-01;290;Mass Customer;N;No;8551 Mayfield Court;3175;VIC;Australia;12
3270;Daisi;Philip;Female;1957-04-12;2;Mass Customer;N;Yes;6030 South Drive;2120;NSW;Australia;10
3271;Bar;Frankcom;Male;1986-04-18;326;High Net Worth;N;Yes;7917 Norway Maple Way;2074;NSW;Australia;11
3272;Darline;Alpes;Female;1993-06-04;806;Affluent Customer;N;No;5 Coolidge Avenue;4750;QLD;Australia;2
3273;Tory;Dosdell;Female;1978-05-17;970;Mass Customer;N;No;9398 Declaration Circle;2021;NSW;Australia;7
3274;Lela;Carrell;Female;1973-04-26;7;Mass Customer;N;Yes;31601 Birchwood Court;4105;QLD;Australia;8
3275;Goddart;Pavelin;Male;1975-10-22;249;Mass Customer;N;No;07803 Dexter Pass;2170;NSW;Australia;9
3276;Demetris;Shapcote;Male;1979-04-18;642;High Net Worth;N;No;9 Hallows Circle;2113;NSW;Australia;11
3277;Marcel;Eddolls;Male;1962-04-20;773;Affluent Customer;N;No;5718 John Wall Plaza;4350;QLD;Australia;1
3278;Morgun;Razoux;Male;1982-06-22;349;Affluent Customer;N;No;011 Lotheville Junction;2099;NSW;Australia;10
3279;Micki;McNamara;Female;1959-02-18;385;Mass Customer;N;No;60 Cordelia Parkway;2759;NSW;Australia;8
3280;Peg;Cliff;Female;1987-05-02;84;Mass Customer;N;Yes;34748 Charing Cross Point;3057;VIC;Australia;10
3281;Helga;Nuzzi;Female;1998-02-22;599;Mass Customer;N;No;2094 Bunting Junction;3059;VIC;Australia;9
3282;Rowe;Barbary;Female;1959-04-24;172;High Net Worth;N;No;1 Fairview Park;3977;VIC;Australia;7
3283;Jorrie;Cerman;Female;1979-01-15;168;Mass Customer;N;Yes;4380 Rusk Terrace;2086;NSW;Australia;11
3284;Mendie;Teresi;Male;1991-08-28;181;Affluent Customer;N;No;6 Cascade Trail;2770;NSW;Australia;9
3285;Kent;Hatter;Male;1986-12-30;816;Affluent Customer;N;Yes;8107 Coolidge Pass;2075;NSW;Australia;12
3286;Marys;Vazquez;Female;1961-06-02;37;Mass Customer;N;No;4171 Beilfuss Street;3153;VIC;Australia;8
3287;Fair;Dewen;U;1986-01-06;603;Affluent Customer;N;Yes;48333 Waywood Road;2113;NSW;Australia;11
3288;Frederico;Spearman;Male;;971;High Net Worth;N;No;6 Golf Center;2042;NSW;Australia;10
3289;Brandyn;Gain;Male;1978-01-04;162;Mass Customer;N;No;5847 Bunting Alley;2130;NSW;Australia;11
3290;Cindy;Eakin;Female;1962-09-18;54;High Net Worth;N;Yes;9 Fisk Point;3350;VIC;Australia;4
3291;Hamlen;Slograve;Male;1956-01-21;972;Mass Customer;N;No;133 Quincy Avenue;3810;VIC;Australia;4
3292;Peg;Woodstock;Female;1973-04-09;973;Affluent Customer;N;Yes;85 Carioca Drive;2154;NSW;Australia;11
3293;Juditha;Leidl;Female;1986-01-22;974;High Net Worth;N;No;50 Declaration Junction;3213;VIC;Australia;6
3294;Cleavland;Karchowski;Male;1986-06-26;495;Affluent Customer;N;No;3 Maple Place;3064;VIC;Australia;7
